62 83 515 2002 2535 2009 907 357 237 120 76 91 98 75 41 8 	990 626 394 349 720 1978 2227 981 444 125 78 89 73 67 47 28 	1331 387 732 1267 1994 1235 577 527 471 255 67 52 34 60 74 153 	
20 51 90 175 233 342 470 646 895 1257 1541 1246 785 560 469 436 	18 30 76 135 212 318 401 523 762 1315 1528 1288 983 730 450 447 	98 206 279 390 400 477 575 742 1061 1308 1119 897 607 451 285 321 	
4 37 117 240 282 249 266 257 508 1591 3575 1677 240 86 51 36 	2 39 143 265 318 254 315 495 1729 3434 1751 283 71 68 28 21 	34 106 273 356 326 402 1290 3604 2114 443 110 74 43 17 16 8 	
725 242 273 829 993 910 1131 1508 1583 814 98 23 21 18 23 25 	624 218 171 185 301 695 1497 1817 2172 1229 157 80 35 29 4 2 	714 278 559 925 855 869 1149 1405 1345 946 129 27 13 2 0 0 	
205 1172 1688 1472 1383 1167 463 260 255 223 211 197 143 141 112 124 	127 167 901 1179 1124 1033 892 972 620 403 411 521 336 159 145 226 	379 2220 3195 1159 635 300 226 204 153 153 113 106 117 116 78 62 	
160 469 539 592 649 684 741 902 737 730 952 1185 663 189 24 0 	213 539 567 584 649 675 644 800 855 887 656 540 770 648 185 4 	971 705 844 1059 1010 1068 1227 1003 554 409 237 109 19 1 0 0 	
16 43 139 347 727 1192 1378 1274 1177 1172 985 523 132 67 22 22 	11 33 91 144 261 571 900 1285 1547 1504 1431 967 397 50 17 7 	1364 987 1011 938 965 912 992 822 562 348 230 63 16 4 1 1 	
1 28 341 3696 1746 937 790 657 297 215 206 164 85 28 20 5 	9 63 330 2651 2812 1236 708 607 347 227 121 60 25 10 10 0 	161 446 2787 3144 1255 546 358 231 153 65 39 13 8 10 0 0 	
20 92 212 621 429 205 287 508 960 3060 1277 699 446 254 117 29 	35 108 344 627 338 224 267 486 700 745 1166 3203 610 264 89 10 	226 518 837 726 511 453 401 409 385 406 411 463 613 1026 1584 247 	
109 527 726 865 933 1153 1114 970 670 582 508 353 249 191 143 123 	45 350 529 637 715 842 980 1109 1002 882 694 568 372 213 133 145 	537 1013 992 934 1129 1038 784 715 656 516 364 232 136 85 63 22 	
41 50 184 1003 1423 2091 1437 814 477 473 440 363 242 113 46 19 	54 56 119 510 1295 1170 1763 1926 504 451 399 421 406 113 22 7 	87 117 202 542 1228 1049 1430 2194 773 375 366 337 296 157 43 20 	
0 0 26 545 1359 1763 1988 1345 808 532 422 248 55 48 37 40 	9 90 266 143 100 754 1383 1853 1885 1084 758 402 220 172 84 13 	71 238 263 758 1249 1265 1135 1028 927 655 479 341 229 154 131 293 	
208 441 860 928 1148 1197 1186 1051 706 462 258 213 147 177 184 50 	167 236 385 638 695 844 989 1131 1301 996 637 476 302 225 162 32 	2366 1831 1210 898 604 408 355 276 275 226 234 172 133 148 54 26 	
351 1293 2252 1919 897 1103 431 226 212 202 88 49 49 52 48 44 	243 1077 1586 1630 1479 853 476 794 576 202 56 59 60 54 55 16 	318 1249 2158 1920 900 681 901 446 251 126 70 60 61 40 31 4 	
6 30 39 62 108 212 407 716 1050 2001 2245 1389 538 256 97 60 	18 47 49 94 161 290 636 1297 2211 2283 1215 486 253 118 34 24 	75 85 158 403 811 1747 2349 1915 865 399 215 121 36 24 12 1 	
25 105 231 348 270 248 215 544 3700 3262 115 40 36 24 23 30 	21 105 232 347 275 242 186 368 2444 4600 254 41 32 19 26 24 	39 146 357 308 237 207 170 333 1803 4951 545 30 30 22 28 10 	
19 49 92 278 3140 3020 642 667 632 393 167 59 32 19 4 3 	24 50 74 157 347 1366 5032 1000 517 324 191 68 38 21 5 2 	55 82 190 1938 4204 922 648 381 261 221 178 79 37 16 3 1 	
105 525 1167 1127 926 760 710 638 639 596 461 384 368 331 244 235 	139 659 1086 1224 995 776 770 932 712 492 417 372 298 223 97 24 	2464 1346 882 725 663 618 460 448 469 396 331 233 93 48 25 15 	
10 39 115 323 745 1653 2435 1786 659 363 274 286 300 170 56 2 	1 10 45 167 450 1046 2323 2090 1045 638 351 308 314 256 150 22 	57 169 416 806 1343 1950 1657 516 263 259 395 399 353 289 221 123 	
118 275 225 173 192 236 281 462 1411 3404 2334 54 18 16 9 8 	148 285 201 170 187 231 299 530 1425 4486 1188 27 18 12 6 3 	656 441 443 1534 4029 1796 239 23 10 19 8 6 7 3 2 0 	
184 229 320 239 157 123 152 220 443 1080 1702 1431 1092 846 584 414 	211 263 237 260 213 192 175 248 695 1794 1650 990 985 724 438 141 	428 279 202 186 257 447 1236 1444 924 586 691 1006 857 497 154 22 	
0 2 6 0 4 177 3057 687 1060 983 1508 1077 285 162 135 73 	1 2 5 2 5 23 3123 796 1141 1123 1730 756 206 155 105 43 	1 2 5 1 4 12 2591 1032 1102 1074 1577 1150 310 153 125 77 	
2329 928 698 685 611 575 502 541 759 632 365 165 111 83 58 174 	916 643 616 760 944 792 702 569 386 497 707 907 413 134 65 165 	4814 871 611 535 487 510 458 337 223 169 113 37 31 15 4 1 	
1 15 207 478 569 975 1281 1155 1128 947 699 543 404 372 324 118 	6 11 160 559 880 1303 1159 1188 1069 933 728 501 414 242 41 22 	1011 1681 1679 1335 1004 842 636 563 292 101 42 17 10 3 0 0 	
1 65 341 650 1207 1218 1219 1020 760 596 436 376 355 301 333 338 	41 104 116 339 672 1123 1240 1197 1017 751 616 408 387 318 265 622 	413 1000 1614 1582 1059 704 570 450 451 387 275 188 163 162 123 75 	
232 1162 1399 1072 1054 955 821 585 380 378 300 378 306 171 22 1 	17 332 767 1370 1217 1250 1097 705 659 445 299 233 282 381 149 13 	1377 1506 1020 889 858 814 634 494 393 291 275 249 146 152 111 7 	
19 51 86 117 183 211 284 443 721 3372 3145 246 135 100 62 41 	31 65 85 156 188 187 276 429 794 3397 3104 235 121 73 39 36 	28 73 85 143 189 193 301 579 2230 4351 642 161 102 68 40 31 	
7 29 178 901 1550 1781 1424 1120 779 582 319 182 101 101 100 62 	13 58 204 931 1771 1699 1548 1058 653 448 312 189 119 76 78 59 	89 297 931 1794 1877 1466 1121 710 372 267 197 45 27 17 5 1 	
5 30 60 105 151 171 285 410 637 1347 2640 2208 799 282 63 23 	12 61 107 169 223 347 567 1059 2266 2572 1195 435 149 34 16 4 	52 122 204 317 520 957 2168 2669 1432 504 187 49 21 11 1 2 	
92 468 860 848 763 898 1024 1088 1013 839 564 330 178 122 109 20 	83 516 990 848 800 963 1111 1126 999 773 459 229 138 136 38 7 	1780 1057 1135 1084 1105 913 769 509 317 142 110 116 107 65 7 0 	
14 40 61 186 464 822 852 775 579 546 493 538 578 853 1484 931 	103 87 178 417 769 833 750 594 480 428 407 457 427 520 720 2046 	49 49 127 305 690 903 817 659 549 434 421 453 460 540 836 1924 	
33 129 150 227 821 4576 754 161 2109 193 11 14 13 12 9 4 	27 133 148 180 537 4009 1571 135 163 2224 38 20 10 13 6 2 	9 96 165 143 222 761 4259 914 111 103 162 2203 45 16 5 2 	
487 543 611 767 781 741 554 441 376 287 225 291 451 702 1047 912 	492 587 633 788 822 706 501 436 344 237 170 173 213 381 1117 1616 	568 708 785 848 806 566 448 352 275 190 121 147 155 216 421 2610 	
6 41 125 472 881 857 621 545 692 1583 2681 655 52 3 2 0 	8 53 165 616 882 808 604 548 725 1735 2458 578 32 2 2 0 	29 127 519 1042 797 541 623 766 984 1884 1596 285 21 1 1 0 	
249 285 311 482 1392 2465 609 613 610 625 582 470 341 121 49 12 	222 295 353 1167 2529 671 647 629 634 697 623 415 235 74 20 5 	861 684 3106 790 607 601 600 549 484 426 267 135 76 27 2 1 	
16 229 1693 4343 565 309 292 240 274 274 245 232 185 155 96 68 	16 229 1576 4439 603 321 300 246 291 275 238 231 163 144 87 57 	97 1425 4526 612 244 261 272 247 257 286 272 217 195 145 104 56 	
3278 3208 620 286 179 158 139 152 162 161 171 171 156 129 119 127 	2020 3707 1309 391 175 151 131 148 158 163 171 173 152 130 101 136 	5351 1602 324 216 153 155 115 148 157 156 179 166 146 122 108 118 	
179 277 455 842 565 812 532 315 310 304 348 520 936 1378 1049 394 	481 377 634 657 704 744 364 299 299 346 449 846 1387 1014 421 194 	805 1505 712 733 602 465 714 782 1266 504 253 227 250 229 87 82 	
166 990 343 175 138 138 110 76 65 82 101 180 3704 2913 31 4 	159 894 430 176 136 128 132 101 67 112 91 532 6050 196 11 1 	140 698 495 258 134 150 128 138 109 122 486 5627 694 32 4 1 	
12 47 243 1309 1659 1726 1302 714 453 390 423 305 254 142 132 105 	23 94 476 1133 1466 1699 1378 709 452 306 340 403 337 191 126 83 	218 1074 1720 1732 1230 1022 685 342 243 189 207 198 145 99 74 38 	
47 143 263 352 482 695 1319 3020 2079 641 143 22 6 2 2 0 	8 80 166 239 240 257 375 566 994 2421 2864 845 144 15 2 0 	30 126 165 161 166 169 221 303 473 767 1528 3197 1572 304 33 1 	
8 32 116 232 382 614 833 1179 1442 1610 1268 879 374 145 59 43 	5 26 99 198 366 627 869 1138 1489 1536 1229 838 462 211 71 52 	9 35 77 242 406 705 1037 1371 1551 1233 992 710 471 240 93 44 	
19 255 881 1181 1963 1881 1762 943 224 78 28 1 0 0 0 0 	5 192 337 462 972 1581 1726 1602 1115 911 285 28 0 0 0 0 	357 947 2148 2316 1864 1123 353 76 25 7 0 0 0 0 0 0 	
31 674 1891 2345 1169 771 585 415 348 241 216 204 103 81 96 46 	27 326 1202 1251 1775 1914 767 334 315 304 299 227 211 100 81 83 	249 928 2464 2361 945 637 423 226 175 162 171 162 96 60 100 57 	
0 7 382 596 1301 2280 1913 1290 545 304 249 182 110 42 11 4 	0 0 8 169 438 874 1549 1901 1695 1409 519 348 194 79 24 9 	6 27 590 840 2417 2474 1250 496 339 278 203 173 83 29 10 1 	
101 186 268 293 255 188 632 5981 948 273 65 18 8 0 0 0 	29 82 164 293 248 224 212 191 145 125 1478 5782 232 8 3 0 	286 247 219 166 154 132 148 131 106 78 63 74 159 274 728 6251 	
33 62 86 157 274 674 1117 1872 1981 1541 828 266 132 78 58 57 	46 71 103 173 479 1011 1646 2062 1736 1069 391 180 96 72 42 39 	82 109 212 602 1039 1675 2108 1810 809 338 173 102 73 36 40 8 	
100 87 99 124 381 581 730 1044 1051 1072 3500 215 75 39 41 77 	112 100 118 103 262 483 655 951 990 938 584 825 2933 62 41 59 	1356 313 298 335 401 463 495 475 424 423 312 278 373 718 2512 40 	
9 81 130 208 351 611 981 1153 1311 1215 1037 744 533 353 296 203 	92 151 294 788 1258 1321 1265 1056 884 697 525 404 267 159 50 5 	773 1421 1609 1393 1044 804 572 610 473 236 172 71 37 1 0 0 	
4 13 19 55 146 190 203 197 235 1330 4236 1064 817 463 136 108 	10 19 48 115 213 225 232 233 2233 3941 702 651 345 119 85 45 	135 119 254 1342 4235 930 520 383 350 333 312 136 83 54 22 8 	
37 78 185 268 364 542 928 1885 2239 1421 692 252 141 67 59 58 	62 101 180 257 313 427 560 1303 2587 1851 1054 288 97 64 53 19 	338 335 549 1063 2241 2531 1167 448 172 123 83 57 54 43 11 1 	
35 73 102 158 272 444 761 1850 3130 922 529 427 249 148 82 34 	80 128 190 284 395 484 617 936 1904 2802 643 314 180 138 75 46 	242 226 319 368 416 483 595 656 1114 2467 1662 256 142 136 78 56 	
7 28 79 137 618 2296 2082 897 718 657 600 493 194 188 173 49 	11 49 99 202 478 2516 2521 961 883 678 227 166 163 122 118 22 	214 257 698 3416 1674 1022 842 328 186 137 96 119 112 99 15 1 	
297 594 501 463 486 527 616 736 844 939 866 724 552 404 276 391 	270 557 542 547 517 574 609 696 856 931 868 708 551 394 238 358 	322 442 557 641 700 750 776 905 934 806 687 538 419 248 192 299 	
0 9 63 244 480 556 962 2528 2973 1116 232 42 10 1 0 0 	0 13 59 147 324 478 515 524 951 2596 2738 811 52 6 2 0 	18 113 371 638 1627 2685 2201 1042 334 118 47 19 3 0 0 0 	
630 1754 2199 2027 866 381 239 192 147 139 120 118 125 124 100 55 	254 822 869 1106 1421 1510 1427 542 369 163 137 155 127 134 89 91 	1331 2964 2371 1247 347 167 134 123 86 86 64 76 58 72 62 28 	
164 74 59 125 331 729 1016 941 977 1340 1321 604 355 255 323 602 	157 69 88 108 181 250 653 1080 1312 1825 1374 604 417 309 218 571 	805 660 801 905 1419 1207 697 515 364 311 323 287 177 79 113 553 	
32 164 220 287 521 781 1229 1616 1637 1237 743 467 171 62 31 18 	106 233 319 551 832 1370 1765 1602 1215 681 327 127 53 18 13 4 	714 785 1458 1888 1821 1311 684 329 134 54 18 10 10 0 0 0 	
1 10 11 78 454 928 1499 1695 1439 1260 1220 320 125 76 45 55 	40 39 51 56 127 463 1431 2210 3022 1419 265 57 20 14 2 0 	50 83 753 2114 2623 2504 632 163 98 83 44 37 23 7 1 1 	
219 639 1031 1535 1872 1475 986 454 290 251 182 109 102 39 25 7 	238 758 1330 1945 1678 949 724 560 417 259 180 73 62 35 8 0 	199 469 1154 1589 1793 1123 767 520 365 279 238 248 270 157 40 5 	
4 37 112 120 99 212 338 321 345 675 1255 1115 979 1626 1342 636 	2 21 114 120 98 135 244 318 318 335 746 1303 1236 1263 1880 1083 	153 261 344 331 374 310 354 798 975 667 739 938 668 742 1050 512 	
15 58 72 83 67 96 123 354 1104 2086 2834 1942 277 62 22 21 	244 213 185 126 105 225 1046 2507 3301 1197 46 9 2 4 5 1 	548 227 558 1900 2796 2622 461 74 9 7 4 7 3 0 0 0 	
911 28 6 80 174 232 330 1184 1405 1473 1200 613 416 295 254 615 	930 49 145 242 255 544 671 1000 1255 1100 840 641 451 313 257 523 	1144 585 1743 1940 1324 657 442 291 226 174 126 99 72 181 208 4 	
98 149 280 497 644 723 732 729 870 1077 1095 930 626 391 188 187 	206 275 476 690 757 703 656 695 910 1067 1042 847 494 236 90 72 	936 633 706 608 581 557 555 757 890 1028 911 562 311 120 30 31 	
5 42 134 168 179 214 313 733 2224 2716 1043 524 466 272 110 73 	20 71 147 196 191 218 363 850 2321 2773 993 503 391 149 27 3 	73 106 206 283 286 439 1319 2700 1827 815 445 418 221 53 15 10 	
58 347 550 696 804 1118 1270 1401 1165 705 433 306 212 76 45 30 	101 465 594 798 924 1226 1452 1405 872 615 321 196 111 87 39 10 	689 915 1307 1597 1414 1047 770 629 418 229 86 41 16 24 24 10 	
5 92 358 506 524 624 1042 1053 958 507 364 822 2010 293 35 23 	9 12 100 370 579 683 1010 1357 1149 389 318 453 1647 1088 35 17 	2396 1925 535 263 200 153 146 120 132 145 169 214 315 1587 916 0 	
1148 806 1322 1368 979 470 240 149 130 140 158 191 301 421 534 859 	998 264 609 1039 1173 1116 766 396 234 175 159 220 339 434 488 806 	1734 1465 1385 991 486 219 160 118 126 140 167 246 321 390 505 763 	
1 6 26 54 110 252 571 1178 2282 1337 553 1741 261 289 391 164 	1 5 27 43 50 141 384 845 2064 2068 485 1818 419 291 429 146 	1 7 32 34 35 71 176 504 1080 2326 1984 1774 412 308 326 146 	
23 52 87 180 299 284 283 401 1364 2949 2153 651 239 171 63 17 	3 29 78 174 304 239 280 450 1570 2443 1755 1021 471 260 114 25 	7 35 137 238 198 266 302 818 1930 2662 1431 512 228 219 167 66 	
96 119 152 402 800 1686 1445 882 661 764 560 1134 462 43 9 1 	143 137 179 239 406 986 1892 1443 832 749 644 847 713 5 1 0 	336 467 1155 1308 1171 923 615 509 587 442 304 293 999 106 1 0 	
0 0 14 46 61 98 155 236 480 1026 2622 2969 1227 220 55 7 	9 40 77 106 206 494 1475 2624 2451 1251 349 101 29 3 1 0 	123 151 439 1821 2340 2211 1383 490 176 65 15 2 0 0 0 0 	
937 1014 918 966 995 1057 759 471 374 252 224 188 198 158 156 549 	981 1001 942 1000 1025 1011 703 501 320 225 218 159 194 146 173 617 	1348 1181 1034 1057 1042 704 513 384 258 197 169 159 162 138 164 706 	
212 448 570 562 470 503 556 688 1087 1613 1085 798 414 104 63 43 	167 404 516 507 391 375 410 495 679 1409 1697 1260 588 174 85 59 	604 760 841 766 912 1027 1415 1076 654 491 340 151 61 57 28 33 	
29 83 146 145 131 127 85 72 32 17 37 374 2060 290 5379 209 	19 76 154 146 130 124 93 70 37 17 25 249 1927 507 3830 1812 	29 90 142 136 140 123 86 70 37 12 8 71 714 1866 257 5435 	
5 8 26 164 832 1450 1084 900 885 800 676 597 493 438 417 441 	1 4 18 104 350 786 1372 1050 868 925 825 682 572 549 471 639 	244 561 1296 1559 1175 902 689 503 419 300 302 271 258 256 257 224 	
71 824 1366 1658 1967 2187 821 102 45 23 24 16 21 35 26 30 	1 52 773 1401 1741 2045 2289 659 71 32 30 22 30 30 22 18 	0 1 58 677 1253 1768 2142 2411 710 62 36 33 33 17 10 5 	
20 45 78 181 335 2186 3277 1312 634 395 294 185 112 90 40 32 	16 58 89 206 384 614 720 2351 2951 964 341 246 141 63 37 35 	26 97 239 424 647 628 554 395 308 535 2799 1816 415 195 92 46 	
37 501 1352 645 313 199 139 79 32 94 277 649 1239 2033 1434 193 	72 1109 1048 463 237 210 104 53 38 178 1294 2429 1667 307 6 1 	903 1195 552 308 183 186 520 1884 2169 1105 173 31 6 1 0 0 	
0 3 5 19 37 64 200 174 187 228 480 1395 2568 2031 1446 379 	1 10 30 44 65 105 87 106 130 349 762 1475 1772 1855 988 1437 	22 37 110 186 194 188 285 1131 2371 2505 1363 495 315 13 1 0 	
1 18 68 193 570 2379 4551 597 196 161 157 104 122 56 28 15 	2 14 54 188 450 1707 4915 1080 280 201 117 115 53 25 11 4 	35 177 741 1497 2737 2922 620 237 131 52 38 19 7 3 0 0 	
3045 3195 532 209 141 115 88 82 105 119 166 203 191 176 358 491 	2926 3346 557 219 135 108 83 99 96 122 168 196 192 215 309 445 	4132 2345 461 202 116 114 89 104 98 121 187 195 204 221 290 337 	
96 300 491 579 474 498 492 1038 1425 1527 1031 498 243 136 105 283 	118 366 555 553 507 493 459 587 1266 1952 1103 497 185 149 115 311 	835 973 1074 898 788 786 788 797 750 531 353 192 98 81 115 157 	
2 9 30 296 794 1126 1335 1222 1106 830 668 446 369 380 330 273 	4 10 60 357 712 1023 1334 1397 1209 885 611 489 329 273 235 288 	11 122 491 921 1210 1376 1301 1104 782 534 306 214 170 157 198 319 	
6 1051 1004 1320 638 224 235 1119 2048 1198 254 47 26 17 14 15 	0 19 1421 965 1267 313 207 252 1126 1722 1415 407 40 30 9 23 	0 0 345 1566 1340 610 124 110 472 1180 1048 1286 936 133 29 37 	
132 208 282 506 1106 1153 1222 1264 983 820 576 396 227 164 110 67 	87 184 214 238 355 660 1361 1436 1193 1274 955 527 322 193 121 96 	220 216 263 413 811 1120 1230 983 824 748 674 673 630 250 90 71 	
54 65 139 242 1590 5308 863 244 136 159 87 65 66 72 54 72 	97 118 185 274 238 598 3868 2983 382 135 90 82 66 53 27 20 	231 268 209 192 191 197 287 770 2780 3320 492 106 74 51 32 16 	
142 338 469 625 844 880 1045 1034 927 778 650 492 412 288 194 98 	230 363 628 869 1031 1015 992 907 768 643 534 429 337 248 155 67 	440 529 737 900 1012 980 822 766 676 638 476 416 330 235 153 106 	
65 347 1118 1028 971 826 788 799 618 607 591 437 357 287 230 147 	55 139 924 1304 955 920 892 876 651 553 536 432 340 292 243 104 	178 435 1223 1066 867 875 763 672 664 551 548 442 358 280 198 96 	
508 622 826 922 900 773 679 591 530 476 471 375 377 333 346 487 	419 590 769 863 846 805 683 569 561 524 518 448 408 348 340 525 	1147 971 890 968 737 634 486 509 465 387 408 403 361 407 338 105 	
344 492 694 1153 1581 1440 1128 912 632 343 195 126 124 47 5 0 	344 504 686 1078 1571 1512 1190 859 630 339 192 117 109 75 10 0 	430 559 910 1258 1437 1397 1224 781 503 284 156 98 108 65 6 0 	
38 295 281 263 375 767 1882 2089 1486 784 438 262 154 74 17 11 	49 103 450 309 528 828 1487 2300 1687 854 332 168 75 36 9 1 	172 394 399 519 756 1140 1950 2138 966 426 188 94 45 19 10 0 	
77 173 293 1413 3717 2557 350 137 83 60 65 49 65 53 50 74 	81 200 328 1219 3475 2937 396 140 75 71 60 58 57 41 37 41 	98 169 340 952 3230 3258 615 154 86 68 60 53 44 30 37 22 	
12 53 138 932 1962 1546 1229 1067 792 491 349 272 183 105 61 24 	9 44 64 104 438 1840 2356 1785 1071 605 343 255 149 94 40 19 	94 531 2055 2212 1313 861 652 404 311 287 200 147 90 43 13 3 	
40 23 41 69 325 444 891 1414 1395 1168 939 755 583 540 509 80 	45 30 50 61 127 263 576 769 1155 1840 1296 914 719 757 549 65 	142 401 357 623 854 970 1104 922 768 613 554 407 487 510 393 111 	
246 213 262 366 585 1001 1493 1736 1527 887 432 246 118 62 22 20 	244 253 299 423 627 1034 1547 1756 1534 858 381 147 55 27 24 7 	187 204 276 454 630 922 1400 1672 1576 1052 474 219 73 39 14 24 	
6 19 73 367 1816 2834 1976 899 518 325 191 70 38 26 33 25 	8 31 81 305 627 1875 3115 1712 783 317 167 87 42 26 17 23 	2871 2804 1790 854 386 257 98 49 32 20 25 13 14 3 0 0 	
1302 550 239 242 248 338 441 655 785 960 1053 932 711 412 199 149 	1743 311 245 264 343 411 519 729 968 1037 1090 798 434 182 97 45 	2220 420 489 651 818 929 1109 1002 720 448 219 93 68 27 3 0 	
211 510 690 872 925 965 1015 960 883 746 560 412 250 126 53 38 	285 416 663 876 962 1012 1083 1074 899 718 479 394 172 98 52 33 	788 768 1013 1091 1113 1136 949 773 526 356 301 190 94 70 34 14 	
37 255 344 591 716 811 866 926 978 850 849 823 639 320 149 62 	20 262 349 551 685 827 848 908 1021 1085 989 741 486 289 123 32 	158 416 708 994 1138 1233 1018 881 783 769 600 353 115 46 4 0 	
356 486 580 702 936 1164 1323 1356 1035 644 353 188 61 21 8 3 	312 433 544 700 877 1264 1453 1381 1016 600 313 226 66 21 9 1 	709 562 726 950 1332 1494 1406 900 559 306 152 79 30 8 3 0 	
4 21 97 202 301 435 674 935 1063 1399 1515 1050 620 440 301 159 	16 69 200 322 492 724 974 1293 1662 1456 854 509 323 173 140 9 	240 491 819 924 1051 1213 1294 1243 897 496 258 144 108 38 0 0 	
115 271 776 1352 1399 1400 1207 953 668 370 200 147 108 100 80 70 	5 27 94 255 611 1265 1419 1178 1086 927 800 645 453 256 127 68 	348 961 1373 1417 1244 999 858 640 440 288 207 126 128 90 61 36 	
55 85 179 260 643 1629 2249 1114 678 573 545 426 289 187 157 147 	43 55 69 121 243 341 601 1825 1925 1224 883 626 525 299 182 254 	1112 751 1073 1194 1607 1091 691 511 314 258 168 144 115 83 64 40 	
764 126 377 569 2348 2621 959 310 97 89 111 128 130 178 228 181 	774 117 310 449 1112 2537 2119 675 151 112 129 150 202 193 102 84 	849 331 365 472 1103 2011 2018 938 218 114 148 183 225 135 72 34 	
50 92 237 360 404 422 581 857 1630 2021 1238 658 375 155 93 43 	70 121 271 363 439 495 553 703 985 1753 2077 952 297 100 29 8 	788 740 805 792 732 622 600 675 689 752 817 762 377 60 3 2 	
10 101 171 228 2519 1579 1467 1109 594 507 549 236 105 25 8 8 	14 117 121 185 277 517 1305 4302 933 588 537 227 69 17 5 2 	207 230 532 854 871 783 836 779 761 811 2341 190 21 0 0 0 	
11 131 244 293 390 906 1568 1825 973 771 599 607 493 333 69 3 	13 94 213 314 620 1451 2219 1197 835 631 650 447 363 141 28 0 	203 233 359 540 951 1676 2112 918 578 387 334 349 271 199 89 17 	
23 87 311 583 1174 1086 1563 1376 946 554 394 335 301 272 113 98 	14 72 134 124 187 762 1413 1596 1486 1131 795 500 400 286 224 92 	492 1120 1510 1389 1265 843 568 446 348 266 260 255 202 162 85 5 	
122 594 1060 1350 1087 856 643 572 463 457 401 397 366 368 236 244 	167 648 823 1279 1261 908 678 594 488 412 426 413 418 333 249 119 	738 1174 1449 1100 750 569 522 452 358 386 406 395 343 285 191 98 	
351 485 1356 1940 2365 1180 454 246 212 166 175 195 82 8 1 0 	173 329 541 1467 2684 2094 760 291 244 167 167 179 107 12 1 0 	1290 1259 2100 2142 1059 415 194 147 112 115 128 163 87 5 0 0 	
21 904 3244 580 184 130 187 198 189 140 222 368 631 995 849 374 	27 626 3396 709 185 157 150 170 214 179 246 415 595 986 893 268 	904 2927 923 167 142 130 154 178 225 245 373 511 779 1032 431 95 	
262 1042 1024 1095 1066 1044 989 695 499 469 305 309 263 76 62 16 	217 434 688 1601 1360 1201 961 716 601 440 335 370 142 72 50 28 	700 1159 813 949 1176 1046 856 689 534 416 313 356 84 69 37 19 	
0 32 110 286 566 1028 1764 2370 1671 729 335 190 87 34 9 5 	2 18 117 328 775 1320 2115 2078 1288 666 329 134 37 8 1 0 	31 107 307 587 1403 2314 2284 1291 452 232 127 59 19 2 1 0 	
481 666 506 471 698 1572 2022 989 421 221 180 203 253 285 215 33 	457 666 533 476 802 1635 1808 917 460 234 136 153 167 217 309 246 	640 600 668 1011 1366 1398 980 594 346 261 127 115 124 131 180 675 	
10 73 150 241 538 1001 1394 1269 1134 469 891 1122 592 228 39 65 	18 83 169 228 293 690 1478 1402 1368 466 746 1362 718 91 39 65 	21 62 446 1254 2095 884 363 423 392 380 382 555 1241 610 49 59 	
46 181 309 376 522 816 1112 884 863 890 700 582 363 311 147 1114 	24 86 145 270 313 487 757 998 1164 1007 970 855 536 316 162 1126 	364 455 610 836 953 905 764 649 768 717 505 262 158 120 167 983 	
266 407 570 736 1212 1285 1388 1156 586 385 272 236 172 199 197 149 	200 377 289 434 731 1147 1212 1426 1318 569 387 286 226 201 212 201 	703 1109 1329 1417 1289 821 540 360 310 233 212 154 148 125 164 302 	
329 261 157 133 118 133 185 333 1870 4645 832 166 39 9 3 3 	309 270 164 117 117 126 136 241 490 4700 2033 423 73 10 5 2 	389 233 151 118 115 115 136 263 564 4884 1784 384 64 11 3 2 	
236 222 207 174 157 158 182 1394 1672 1937 2459 199 61 50 39 69 	186 242 236 195 180 147 150 433 592 939 2674 2923 209 50 31 29 	227 186 225 272 286 444 2795 3496 796 229 109 56 35 23 16 21 	
42 196 277 467 792 867 904 886 874 862 838 690 582 443 283 213 	54 201 288 376 802 1036 938 942 910 904 863 700 563 297 209 133 	522 454 935 1097 1060 974 885 790 696 581 505 363 196 126 30 2 	
0 9 229 425 274 382 775 2611 3393 746 117 70 70 64 48 3 	0 7 177 490 357 408 549 2041 3740 1071 122 86 74 59 32 3 	5 84 430 402 394 439 1004 3691 2308 187 82 76 64 45 5 0 	
75 88 192 176 36 39 341 7843 172 71 65 50 30 10 21 7 	43 87 172 188 62 40 38 79 3641 4666 76 60 25 11 16 12 	29 138 173 118 73 38 43 41 59 150 2559 5690 56 17 9 23 	
163 4588 1633 887 709 509 276 104 80 52 45 35 35 27 29 44 	126 364 3613 1494 1522 1121 558 123 48 36 44 32 39 32 29 35 	851 5632 1322 696 309 83 51 37 37 39 28 35 31 24 29 12 	
1132 4030 2026 626 195 160 177 183 199 171 117 107 60 30 2 1 	157 2661 2505 1828 876 379 188 177 171 118 79 37 23 8 8 1 	674 5110 1787 427 270 196 179 167 177 93 62 36 17 9 7 5 	
0 30 461 644 783 1200 1476 1248 775 554 439 468 352 225 217 344 	0 1 21 138 463 636 696 1099 1398 1529 1159 630 382 279 220 565 	143 1098 1341 1229 955 815 734 584 436 413 369 254 174 151 149 371 	
1 22 85 129 257 756 1684 2688 1966 853 295 189 105 71 92 23 	4 5 17 80 176 384 516 633 1581 2522 2071 731 272 84 96 44 	331 415 890 1788 2246 1802 927 320 110 108 94 80 62 34 8 1 	
291 304 278 261 309 325 339 416 1309 5148 203 26 6 1 0 0 	275 294 314 285 325 394 354 352 416 5804 383 20 0 0 0 0 	746 342 328 374 309 300 260 255 446 2809 3023 24 0 0 0 0 	
